"Název","Podtitul","Celexové číslo","Datum dokumentu",
"Rozsudek Soudního dvora (třetího senátu) ze dne 16. dubna 2015.#Prezes Urzędu Komunikacji Elektronicznej a Telefonia Dialog sp. z o.o. v. T-Mobile Polska SA, anciennement Polska Telefonia Cyfrowa SA.#Žádost o rozhodnutí o předběžné otázce podaná Sąd Najwyższy.#Řízení o předběžné otázce – Sítě a služby elektronických komunikací – Směrnice 2002/21/ES – Články 7 a 20 – Řešení sporu mezi podniky zajišťujícími sítě nebo poskytujícími služby elektronických komunikací – Povinnost provést postup stanovený v čl. 7 odst. 3 – Opatření, jež může mít dopad na obchod mezi členskými státy – Směrnice 2002/19/ES – Článek 5 – Pravomoci a odpovědnosti vnitrostátních regulačních orgánů ve vztahu k přístupu a propojení – Směrnice 2002/22/ES – Článek 28 – Nezeměpisná čísla.#Věc C-3/14.","","62014CJ0003","2015-04-16",
"Rozsudek Soudního dvora (pátého senátu) ze dne 16. dubna 2015.#Karoline Gruber v. Unabhängiger Verwaltungssenat für Kärnten a další.#Žádost o rozhodnutí o předběžné otázce podaná Verwaltungsgerichtshof.#Řízení o předběžné otázce – Životní prostředí – Směrnice 2011/92/EU – Posuzování vlivů některých veřejných a soukromých záměrů na životní prostředí – Výstavba obchodního centra – Závazný účinek správního rozhodnutí neprovést posouzení vlivů – Neúčast veřejnosti.#Věc C-570/13.","","62013CJ0570","2015-04-16",
"Rozsudek Soudního dvora (pátého senátu) ze dne 16. dubna 2015.#SC Enterprise Focused Solutions SRL v. Spitalul Județean de Urgență Alba Iulia.#Žádost o rozhodnutí o předběžné otázce podaná Curtea de Apel Alba Iulia.#Řízení o předběžné otázce – Veřejné zakázky – Dodávky zboží – Technické specifikace – Zásada rovného zacházení a zásada zákazu diskriminace – Povinnost transparentnosti – Odkaz na obchodní značku výrobku – Posouzení rovnocennosti výrobku nabízeného uchazečem – Ukončení výroby referenčního výrobku.#Věc C-278/14.","","62014CJ0278","2015-04-16",
"Rozsudek Soudního dvora (osmého senátu) ze dne 16. dubna 2015.#LFB Biomédicaments SA a další v. Ministre du travail, de l’emploi et de la santé a další.#Žádosti o rozhodnutí o předběžné otázce Podané Conseil d'État.#Řízení o předběžné otázce – Humánní léčivé přípravky – Směrnice 89/105/EHS – Článek 6 body 3 a 5 – Výmaz léčivých přípravků ze seznamu hromadně vyráběných léčivých přípravků hrazených nad rámec nemocničních paušálů – Povinnost uvést odůvodnění.#Spojené věci C-271/14 a C-273/14.","","62014CJ0271","2015-04-16",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 16. dubna 2015.#W. P. Willems a další v. Burgemeester van Nuth a další.#Žádosti o rozhodnutí o předběžné otázce podané Raad van State.#Řízení o předběžné otázce – Prostor svobody, bezpečnosti a práva – Biometrický pas – Biometrické údaje – Nařízení (ES) č. 2252/2004 – Článek 1 odst. 3 – Článek 4 odst. 3 – Použití shromážděných údajů k jiným účelům než k vydávání cestovních pasů a cestovních dokladů – Vytváření a používání databází obsahujících biometrické údaje – Zákonné záruky – Listina základních práv Evropské unie – Články 7 a 8 – Směrnice 95/46/ES – Články 6 a 7 – Právo na respektování soukromého života – Právo na ochranu osobních údajů – Použití na průkazy totožnosti.#Spojené věci C-446/12 až C-449/12.","","62012CJ0446","2015-04-16",
"Rozsudek Soudního dvora (velkého senátu) ze dne 14. dubna 2015.#Rada Evropské unie v. Evropská komise.#Žaloba na neplatnost – Makrofinanční pomoc třetím zemím – Rozhodnutí Komise o zpětvzetí návrhu rámcového nařízení – Článek 13 odst. 2 SEU a článek 17 SEU – Článek 293 SFEU – Zásada svěřených pravomocí – Zásada institucionální rovnováhy – Zásada loajální spolupráce – Článek 296 SFEU – Povinnost uvést odůvodnění.#Věc C-409/13.","","62013CJ0409","2015-04-14",
"Rozsudek Soudního dvora (velkého senátu) ze dne 14. dubna 2015.#Mihai Manea v. Instituția Prefectului județul Brașov - Serviciul Public Comunitar Regim de Permise de Conducere și Inmatriculare a Vehiculelor.#Žádost o rozhodnutí o předběžné otázce podaná Curtea de Apel Braşov.#Řízení o předběžné otázce – Vnitrostátní zdanění – Článek 110 SFEU – Daň z motorových vozidel vybíraná členským státem při první registraci nebo při prvním zápisu vlastnického práva – Nediskriminace ojetých motorových vozidel z jiných členských států oproti podobným motorovým vozidlům dostupným na domácím trhu.#Věc C-76/14.","","62014CJ0076","2015-04-14",
"Rozsudek Soudního dvora (velkého senátu) ze dne 14. dubna 2015.#Lourdes Cachaldora Fernández v. Instituto Nacional de la Seguridad Social (INSS) a Tesorería General de la Seguridad Social (TGSS).#Žádost o rozhodnutí o předběžné otázce podaná null.#Řízení o předběžné otázce – Pracovníci a pracovnice – Rovné zacházení v oblasti sociálního zabezpečení – Směrnice 79/7/EHS – Článek 4 – Směrnice 97/81/ES – Rámcová dohoda UNICE, CEEP a EKOS o částečném pracovním úvazku – Výpočet dávek – Systém pro zahrnutí mezer v odvodech pojistného – Zaměstnanci na částečný a plný pracovní úvazek“.#Věc C-527/13.","","62013CJ0527","2015-04-14",
"Rozsudek Soudního dvora (prvního senátu) ze dne 26. března 2015.#Marian Macikowski, en qualité d’huissier de justice près le Sąd Rejonowy de Chojnice v. Dyrektor Izby Skarbowej w Gdańsku.#Žádost o rozhodnutí o předběžné otázce podaná Naczelny Sąd Administracyjny.#Řízení o předběžné otázce – Společný systém daně z přidané hodnoty – Zásady proporcionality a daňové neutrality – Zdanění dodání nemovitosti v dražbě v rámci řízení o nuceném prodeji – Vnitrostátní právní úprava ukládající soudnímu vykonavateli uskutečňujícímu takový prodej vypočíst a odvést DPH z této transakce – Zaplacení kupní ceny příslušnému soudu a povinnost tohoto soudu převést splatnou DPH soudnímu vykonavateli – Finanční a trestní odpovědnost soudního vykonavatele v případě nezaplacení DPH – Rozdíl mezi lhůtou stanovenou obecnými právními předpisy pro zaplacení DPH osobou povinnou k dani a lhůtou uloženou takovému soudnímu vykonavateli – Nemožnost odpočtu DPH zaplacené na vstupu.#Věc C-499/13.","","62013CJ0499","2015-03-26",
"Rozsudek Soudního dvora (druhého senátu) ze dne 26. března 2015.#Evropská komise v. Moravia Gas Storage a. s.#Kasační opravný prostředek – Vnitřní trh se zemním plynem – Povinnost plynárenských podniků – Zavedení systému sjednaného přístupu třetích osob k plynárenským skladovacím zařízením — Rozhodnutí českých orgánů – Dočasná výjimka pro plánované podzemní plynárenské skladovací zařízení v Dambořicích — Rozhodnutí Komise – Nařízení zrušit rozhodnutí o výjimce – Směrnice 2003/55/ES a 2009/73/ES – Časová působnost.#Věc C-596/13 P.","","62013CJ0596","2015-03-26",
"Rozsudek Soudního dvora (prvního senátu) ze dne 26. března 2015.#Gérard Fenoll v. Centre d'aide par le travail \"La Jouvene\" a Association de parents et d'amis de personnes handicapées mentales (APEI).#Žádost o rozhodnutí o předběžné otázce podaná Cour de cassation.#Řízení o předběžné otázce – Sociální politika – Listina základních práv Evropské unie – Článek 31 odst. 2 – Směrnice 2003/88/ES – Článek 7 – Pojem ‚pracovník‘ – Zdravotně postižená osoba – Nárok na placenou dovolenou za kalendářní rok – Vnitrostátní právní úprava, která je v rozporu s unijním právem – Úloha vnitrostátního soudu.#Věc C-316/13.","","62013CJ0316","2015-03-26",
"Rozsudek Soudního dvora (devátého senátu) ze dne 26. března 2015.#C More Entertainment AB v. Linus Sandberg.#Žádost o rozhodnutí o předběžné otázce podaná Högsta domstolen.#Řízení o předběžné otázce – Sbližování právních předpisů – Autorské právo a práva s ním související – Směrnice 2001/29/ES – Informační společnost – Harmonizace určitých aspektů autorského práva a práv s ním souvisejících – Článek 3 odst. 2 – Přímý přenos sportovního utkání na internetové stránce.#Věc C-279/13.","","62013CJ0279","2015-03-26",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 26. března 2015.#„Litaksa“ UAB v. \"BTA Insurance Company\" SE.#Žádost o rozhodnutí o předběžné otázce podaná „Litaksa“ UAB.#Řízení o předběžné otázce – Povinné pojištění občanskoprávní odpovědnosti z provozu motorových vozidel – Směrnice 90/232/EHS – Článek 2 – Uplatňování různé výše pojistného v závislosti na území, na kterém je vozidlo používáno.#Věc C-556/13.","","62013CJ0556","2015-03-26",
"Rozsudek Soudního dvora (pátého senátu) ze dne 26. března 2015.#Ambisig – Ambiente e Sistemas de Informação Geográfica SA v. Nersant - Associação Empresarial da Região de Santarém a Núcleo Inicial - Formação e Consultoria Lda.#Žádost o rozhodnutí o předběžné otázce podaná Supremo Tribunal Administrativo.#Řízení o předběžné otázce – Směrnice 2004/18/ES – Veřejné zakázky na služby – Průběh řízení – Kritéria pro zadání zakázky – Kvalifikace zaměstnanců pověřených provedením zakázky.#Věc C-601/13.","","62013CJ0601","2015-03-26",
"Rozsudek Soudního dvora (šestého senátu) ze dne 26. března 2015.#Wünsche Handelsgesellschaft International mbH & Co KG v. Evropská komise.#Kasační opravný prostředek – Celní kodex Společenství – Článek 220 odst. 2 a článek 239 – Prominutí dovozního cla – Dovoz konzervovaných hub pocházejících z Číny – Rozhodnutí, jímž se prohlašuje prominutí dovozního cla za neodůvodněné.#Věc C-7/14 P.","","62014CJ0007","2015-03-26",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 19. března 2015.#E.ON Földgáz Trade Zrt v. Magyar Energetikai és Közmű-szabályozási Hivatal.#Žádost o rozhodnutí o předběžné otázce podaná Kúria.#Řízení o předběžné otázce – Vnitřní trh se zemním plynem – Směrnice 2003/55/ES – Článek 25 – Směrnice 2009/73/ES – Články 41 a 54 – Časová působnost – Nařízení (ES) č. 1775/2005 – Článek 5 – Mechanismy přidělování kapacity a postupy pro řízení překročení kapacity – Rozhodnutí regulačního orgánu – Právo na opravný prostředek – Opravný prostředek společnosti, která je držitelem oprávnění k přepravě zemního plynu – Listina základních práv Evropské unie – Článek 47 – Právo na účinnou právní ochranu proti rozhodnutí regulačního orgánu.#Věc C-510/13.","","62013CJ0510","2015-03-19",
"Rozsudek Soudního dvora (druhého senátu) ze dne 19. března 2015.#Dole Food Company, Inc. a Dole Fresh Fruit Europe, dříve Dole Germany OHG v. Evropská komise.#Kasační opravný prostředek – Hospodářská soutěž – Kartelové dohody – Evropský trh s banány – Koordinace při určování referenčních cen – Povinnost uvést odůvodnění – Opožděné odůvodnění – Opožděné předložení důkazů – Právo na obhajobu – Zásada rovnosti zbraní – Zásady, kterými se řídí zjišťování skutkového stavu – Zkreslení skutkového stavu – Posouzení důkazů – Struktura trhu – Povinnost Komise upřesnit prvky výměny informací představující omezení hospodářské soutěže z hlediska účelu – Důkazní břemeno – Výpočet výše pokuty – Zohlednění prodejů dceřiných společností, které se neúčastnily protiprávního jednání – Dvojí započtení prodejů týchž banánů.#Věc C-286/13 P.","","62013CJ0286","2015-03-19",
"Rozsudek Soudního dvora (pátého senátu) ze dne 19. března 2015.#L. Kik v. Staatssecretaris van Financiën.#Žádost o rozhodnutí o předběžné otázce podaná Hoge Raad der Nederlanden.#Řízení o předběžné otázce – Sociální zabezpečení – Nařízení (ES) č. 1408/71 – Dohoda mezi Evropským společenstvím a jeho členskými státy na jedné straně a Švýcarskou konfederací na straně druhé o volném pohybu osob – Státní příslušník členského státu, ve kterém má bydliště, činný jako osoba zaměstnaná na palubě lodi pro kladení potrubí, která pluje pod vlajkou jiného třetího státu – Pracovník zaměstnaný nejprve podnikem usazeným v Nizozemsku a poté podnikem usazeným ve Švýcarsku – Práce vykonávaná postupně na kontinentálním šelfu přiléhajícím k třetímu státu, v mezinárodních vodách a v části kontinentálního šelfu přiléhající k některým členským státům – Osobní působnost uvedeného nařízení – Určení použitelných právních předpisů.#Věc C-266/13.","","62013CJ0266","2015-03-19",
"Rozsudek Soudního dvora (šestého senátu) ze dne 19. března 2015.#Mega Brands International, Luxembourg, Zweigniederlassung Zug v. Úřad pro harmonizaci na vnitřním trhu (ochranné známky a vzory).#Kasační opravný prostředek – Ochranná známka Společenství – Nařízení (ES) č. 207/2009 – Článek 8 odst. 1 písm. b) – Přihláška slovní ochranné známky Společenství MAGNEXT – Námitky majitelky starší národní slovní ochranné známky MAGNET 4 – Nebezpečí záměny.#Věc C-182/14 P.","","62014CJ0182","2015-03-19",
"Rozsudek Soudního dvora (šestého senátu) ze dne 19. března 2015.#OTP Bank Nyrt. v. Magyar Állam a Magyar Államkincstár.#Žádost o rozhodnutí o předběžné otázce podaná Fővárosi Törvényszék Gazdasági Kollégium.#Řízení o předběžné otázce – Státní podpora – Článek 107 odst. 1 SFEU – Pojem „státní podpora“ – Podpora na bydlení některým kategoriím domácností, přiznávaná před přistoupením Maďarska k Evropské unii – Výplata podpory úvěrovými institucemi výměnou za státní záruku – Článek 108 odst. 3 SFEU – Opatření, které nebylo předem oznámeno Evropské komisi – Protiprávnost.#Věc C-672/13.","","62013CJ0672","2015-03-19",
"Rozsudek Soudního dvora (velkého senátu) ze dne 17. března 2015.#Auto- ja Kuljetusalan Työntekijäliitto AKT ry v. Öljytuote ry a Shell Aviation Finland Oy.#Žádost o rozhodnutí o předběžné otázce podaná Työtuomioistuin.#Řízení o předběžné otázce – Sociální politika – Směrnice 2008/104/ES – Agenturní zaměstnávání – Článek 4 odst. 1 – Zákazy nebo omezení týkající se agenturního zaměstnávání – Odůvodnění – Důvody obecného zájmu – Povinnost přezkumu – Rozsah.#Věc C-533/13.","","62013CJ0533","2015-03-17",
"Rozsudek Soudního dvora (devátého senátu) ze dne 12. března 2015.#«go fair» Zeitarbeit OHG v. Finanzamt Hamburg-Altona.#Žádost o rozhodnutí o předběžné otázce podaná Bundesfinanzhof.#Řízení o předběžné otázce – DPH – Směrnice 2006/112/ES – Článek 132 odstavec 1 písm. g) – Osvobození poskytování služeb úzce souvisejícího se sociální péčí nebo sociálním zabezpečením od daně – Pojem „subjekty uznávané za subjekty sociální povahy“ – Pracovní agentura – Poskytnutí kvalifikovaných pečovatelů – Vyloučení osvobození od daně“.#Věc C-594/13.","","62013CJ0594","2015-03-12",
"Rozsudek Soudního dvora (osmého senátu) ze dne 12. března 2015.#Actavis Group PTC EHF a Actavis UK Ltd v. Boehringer Ingelheim Pharma GmbH & Co. KG.#Žádost o rozhodnutí o předběžné otázce podaná High Court of Justice (Chancery Division).#Řízení o předběžné otázce – Humánní léčivé přípravky – Nařízení (ES) č. 469/2009 – Článek 3 – Dodatkové ochranné osvědčení – Podmínky pro získání tohoto osvědčení – Léčivé přípravky, které zčásti nebo zcela obsahují totožnou účinnou látku – Postupná uvedení na trh – Kombinace účinných látek – Dřívější uvedení účinné látky na trh ve formě léčivého přípravku s jedinou účinnou látkou – Podmínky pro získání několika osvědčení na základě téhož patentu – Změna účinných látek v základním patentu.#Věc C-577/13.","","62013CJ0577","2015-03-12",
"Rozsudek Soudního dvora (pátého senátu) ze dne 12. března 2015.#eVigilo Ltd v. Priešgaisrinės apsaugos ir gelbėjimo departamentas prie Vidaus reikalų ministerijos.#Žádost o rozhodnutí o předběžné otázce podaná Lietuvos Aukščiausiasis Teismas.#Řízení o předběžné otázce – Veřejné zakázky – Směrnice 89/665/EHS a 2004/18/ES – Zásady rovného zacházení a transparentnosti – Vazba uchazeče na odborníky veřejného zadavatele – Povinnost zohlednit tuto vazbu – Důkazní břemeno týkající se podjatosti odborníka – Neexistence dopadu takové podjatosti na konečný výsledek hodnocení – Lhůty pro podání návrhu na přezkum – Zpochybnění abstraktních kritérií pro zadání – Objasnění těchto kritérií po sdělení úplných důvodů pro zadání zakázky – Míra souladu nabídek s technickými specifikacemi jako kritérium hodnocení.#Věc C-538/13.","","62013CJ0538","2015-03-12",
"Rozsudek Soudního dvora (druhého senátu) ze dne 11. března 2015.#Jean-Bernard Lafonta v. Autorité des marchés financiers.#Žádost o rozhodnutí o předběžné otázce podaná Cour de cassation.#Řízení o předběžné otázce – Sbližování právních předpisů – Směrnice 2003/6/ES – Článek 1 bod 1 – Směrnice 2003/124/ES – Článek 1 odst. 1 – Důvěrná informace – Pojem ‚informace přesné povahy‘ – Potenciální dopad v určitém směru na ceny finančních nástrojů.#Věc C-628/13.","","62013CJ0628","2015-03-11",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 11. března 2015.#Europäische Schule München v. Silvana Oberto.#Žádost o rozhodnutí o předběžné otázce podaná Bundesarbeitsgericht.#Řízení o předběžné otázce – Statut evropských škol – Pravomoc Rady evropských škol pro stížnosti rozhodnout o pracovní smlouvě na dobu určitou uzavřené mezi evropskou školou a učitelem, který nebyl vyslán ani přidělen členským státem.#Věc C-464/13.","","62013CJ0464","2015-03-11",
"Rozsudek Soudního dvora (pátého senátu) ze dne 5. března 2015.#Evropská komise v.Versalis SpA a Eni SpA a Versalis SpA a Eni SpA v. Evropská komise.#Kasační opravný prostředek – Hospodářská soutěž – Kartelové dohody – Trh s chloroprénovým kaučukem – Právní nástupnictví výrobních subjektů – Přičitatelnost protiprávního jednání – Pokuty – Opakování protiprávního jednání – Pravomoc soudního přezkumu v plné jurisdikci.#Spojené věci C-93/13 P a C-123/13 P.","","62013CJ0093","2015-03-05",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 5. března 2015.#Evropská komise v. Lucemburské velkovévodství.#Nesplnění povinnosti státem – Daně – DPH – Uplatňování snížené sazby – Dodání digitálních nebo elektronických knih.#Věc C-502/13.","","62013CJ0502","2015-03-05",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 5. března 2015.#Evropská komise v. Francouzská republika.#Nesplnění povinnosti státem – Daně – DPH – Uplatňování snížené sazby – Dodání digitálních nebo elektronických knih.#Věc C-479/13.","","62013CJ0479","2015-03-05",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 5. března 2015.#Boston Scientific Medizintechnik GmbH v. AOK Sachsen-Anhalt a Betriebskrankenkasse RWE.#Žádosti o rozhodnutí o předběžné otázce podané Bundesgerichtshof.#Řízení o předběžné otázce – Ochrana spotřebitelů – Odpovědnost za vadné výrobky – Směrnice 85/374/EHS – Článek 1, čl. 6 odst. 1 a čl. 9 první pododstavec písm. a) – Kardiostimulátor a implantovatelný automatizovaný defibrilátor – Riziko selhání výrobku – Tělesné poškození – Vyjmutí údajně vadného výrobku a implantace jiného výrobku – Náhrada nákladů na operaci.#Spojené věci C-503/13 a C-504/13.","","62013CJ0503","2015-03-05",
"Rozsudek Soudního dvora (druhého senátu) ze dne 5. března 2015.#Estado português v. Banco Privado Português SA, v likvidaci, a Massa Insolvente do Banco Privado Português SA, v likvidaci.#Žádost o rozhodnutí o předběžné otázce podaná Tribunal do Comércio de Lisboa.#Řízení o předběžné otázce – Státní podpory – Státní záruka spojená s půjčkou – Rozhodnutí 2011/346/EU – Otázky týkající se platnosti – Přípustnost – Článek 107 odst. 1 SFEU – Odůvodnění – Ovlivnění obchodu mezi členskými státy – Článek 107 odst. 3 písm. b) SFEU – Vážná porucha v hospodářství členského státu.#Věc C-667/13.","","62013CJ0667","2015-03-05",
"Rozsudek Soudního dvora (šestého senátu) ze dne 5. března 2015.#Ralph Prankl v. Bundesfinanzgericht.#Žádost o rozhodnutí o předběžné otázce podaná Verwaltungsgerichtshof.#Žádost o rozhodnutí o předběžné otázce – Daně – Směrnice 92/12/EHS – Obecná úprava výrobků podléhajících spotřební dani – Zdanění pašovaného zboží – Zboží propuštěné pro domácí spotřebu v určitém členském státě a dopravené do jiného členského státu – Určení příslušného členského státu – Právo státu tranzitu zdanit uvedené zboží.#Věc C-175/14.","","62014CJ0175","2015-03-05",
"Rozsudek Soudního dvora (pátého senátu) ze dne 5. března 2015.#Ahmed Abdelaziz Ezz a další v. Rada Evropské unie.#Kasační opravný prostředek – Omezující opatření přijatá vůči některým osobám vzhledem k situaci v Egyptě – Zmrazení finančních prostředků osob, proti kterým je vedeno soudní stíhání pro zneužití státních prostředků – Úmluva Organizace spojených národů o boji proti korupci.#Věc C-220/14 P.","","62014CJ0220","2015-03-05",
"Rozsudek Soudního dvora (pátého senátu) ze dne 5. března 2015.#Modelo Continente Hipermercados SA v. Autoridade Para As Condições de Trabalho - Centro Local do Lis (ACT).#Žádost o rozhodnutí o předběžné otázce podaná Tribunal do Trabalho de Leiria.#Řízení o předběžné otázce – Režim fúzí akciových společností – Směrnice 78/855/EHS – Fúze sloučením – Článek 19 – Účinky – Přechod veškerého obchodního jmění zanikající společnosti na nástupnickou společnost – Porušení práva, jehož se dopustila zanikající společnost před fúzí – Konstatování porušení správním rozhodnutím po této fúzi – Vnitrostátní právo – Přechod odpovědnosti za správní delikty zanikající společnosti – Přípustnost.#Věc C-343/13.","","62013CJ0343","2015-03-05",
"Rozsudek Soudního dvora (třetího senátu) ze dne 5. března 2015.#Tallinna Ettevõtlusamet v. Statoil Fuel & Retail Eesti AS.#Žádost o rozhodnutí o předběžné otázce podaná Tallinna Ringkonnakohus.#Řízení o předběžné otázce – Nepřímé daně – Spotřební daně – Směrnice 2008/118/ES – Článek 1 odst. 2 – Kapalné palivo podléhající spotřební dani – Daň z maloobchodního prodeje – Pojem ,zvláštní důvodʻ – Předem stanovené účelové určení – Organizace veřejné hromadné dopravy na území města.#Věc C-553/13.","","62013CJ0553","2015-03-05",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 5. března 2015.#Copydan Båndkopi v. Nokia Danmark A/S.#Žádost o rozhodnutí o předběžné otázce podaná Østre Landsret.#Řízení o předběžné otázce – Autorské právo a práva s ním související – Směrnice 2001/29/ES – Článek 5 odst. 2 písm. b) a článek 6 – Právo na rozmnožování – Výjimka – Rozmnoženiny pro soukromé užití – Rozmnoženiny pořizované pomocí paměťových karet mobilních telefonů – Spravedlivá odměna – Poplatek z nosičů – Rovné zacházení – Vrácení poplatku – Minimální újma.#Věc C-463/12.","","62012CJ0463","2015-03-05",
"Rozsudek Soudního dvora (sedmého senátu) ze dne 5. března 2015.#Vario Tek GmbH v. Hauptzollamt Düsseldorf.#Žádost o rozhodnutí o předběžné otázce podaná Finanzgericht Düsseldorf.#Řízení o předběžné otázce – Celní unie a společný celní sazebník – Kombinovaná nomenklatura − Sazební zařazení – Položka 8525 80 – Televizní kamery, digitální fotoaparáty a videokamery se záznamem obrazu i zvuku (kamkordéry) – Podpoložky 8525 80 91 a 8525 80 99 – Videokamery zabudované do sportovních brýlí – Funkce ,optický zoom‘ – Nahrávání souborů z externích zdrojů.#Věc C-178/14.","","62014CJ0178","2015-03-05",
"Rozsudek Soudního dvora (pátého senátu) ze dne 5. března 2015.#Europäisch-Iranische Handelsbank AG v. Rada Evropské unie.#Kasační opravný prostředek – Omezující opatření vůči Íránské islámské republice s cílem zabránit šíření jaderných zbraní – Zmrazení finančních prostředků – Omezení převodů finančních prostředků – Napomáhání označeným subjektům při vyhýbání se omezujícím opatřením nebo při jejich porušování.#Věc C-585/13 P.","","62013CJ0585","2015-03-05",
"Rozsudek Soudního dvora (desátého senátu) ze dne 4. března 2015.#SIA „Oliver Medical\" v. Valsts ieņēmumu dienests.#Žádost o rozhodnutí o předběžné otázce podaná Administratīvā rajona tiesa.#Řízení o předběžné otázce – Nařízení (EHS) č. 2658/87 – Společný celní sazebník – Sazební zařazení zboží – Kombinovaná nomenklatura – Čísla 8543, 9018 a 9019 – Laserové a ultrazvukové přístroje, jakož i jejich náhradní díly a příslušenství.#Věc C-547/13.","","62013CJ0547","2015-03-04",
"Rozsudek Soudního dvora (třetího senátu) ze dne 4. března 2015.#Ministero dell'Ambiente e della Tutela del Territorio e del Mare a další v. Fipa Group srl a další.#Žádost o rozhodnutí o předběžné otázce podaná Consiglio di Stato.#Řízení o předběžné otázce – Článek 191 odst. 2 SFEU – Směrnice 2004/35/ES – Odpovědnost za životní prostředí – Vnitrostátní právní úprava, která nestanoví možnost správních orgánů uložit vlastníkům znečištěných pozemků, kteří k tomuto znečištění nepřispěli, povinnost provést preventivní a nápravná opatření a stanoví pouze povinnost nahradit náklady vynaložené na zásahy uskutečněné správním orgánem – Slučitelnost se zásadou ,znečišťovatel platí‘, zásadami obezřetnosti a prevence a zásadou odvracení ohrožení životního prostředí především u zdroje.#Věc C-534/13.","","62013CJ0534","2015-03-04",
"Rozsudek Soudního dvora (devátého senátu) ze dne 26. února 2015.#Bogdan Matei a Ioana Ofelia Matei v. SC Volksbank România SA.#Žádost o rozhodnutí o předběžné otázce podaná Tribunalul Specializat Cluj.#Směrnice 93/13/EHS – Zneužívající klauzule ve smlouvách uzavíraných mezi prodávajícím zboží nebo poskytovatelem služeb a spotřebitelem – Článek 4 odst. 2 – Posouzení zneužívajícího charakteru smluvních klauzulí – Vyloučení klauzulí týkajících se hlavního předmětu smlouvy nebo přiměřenosti ceny nebo odměny za předpokladu, že jsou sepsány jasným a srozumitelným jazykem – Klauzule, které obsahují ,rizikový poplatek‘ vybíraný věřitelem a opravňují věřitele, aby za určitých podmínek jednostranně změnil úrokovou sazbu.#Věc C-143/13.","","62013CJ0143","2015-02-26",
"Rozsudek Soudního dvora (pátého senátu) ze dne 26. února 2015.#Planet AE Anonymi Etaireia Parochis Symvouleftikon Ypiresion v. Evropská komise.#Kasační opravný prostředek – Článek 340 první pododstavec SFEU – Smluvní odpovědnost Unie – Článek 272 SFEU – Rozhodčí doložka – Šestý rámcový program pro výzkum, technický rozvoj a demonstrace – Smlouvy týkající se projektů Ontogov, FIT a RACWeb – Způsobilé náklady a částky vyplacené zálohově Komisí – Určovací žaloba – Neexistence vzniklého a trvajícího právního zájmu na podání žaloby.#Věc C-564/13 P.","","62013CJ0564","2015-02-26",
"Rozsudek Soudního dvora (prvního senátu) ze dne 26. února 2015.#Wucher Helicopter GmbH a Euro-Aviation Versicherungs AG v. Fridolin Santer.#Žádost o rozhodnutí o předběžné otázce podaná Oberster Gerichtshof.#Řízení o předběžné otázce – Nařízení (ES) č. 785/2004 – Letečtí dopravci a provozovatelé letadel – Pojištění – Požadavky – Pojmy ,cestující‘ a ,člen posádky‘ – Vrtulník – Přeprava znalce v oblasti odstřelů lavin s pomocí výbušnin – Škoda vzniklá v průběhu pracovního letu – Náhrada škody.#Věc C-6/14.","","62014CJ0006","2015-02-26",
"Rozsudek Soudního dvora (třetího senátu) ze dne 26. února 2015.#B. Martens v. Minister van Onderwijs, Cultuur en Wetenschap.#Žádost o rozhodnutí o předběžné otázce podaná Centrale Raad van Beroep.#Řízení o předběžné otázce – Volný pohyb osob – Články 20 SFEU a 21 SFEU – Státní příslušník členského státu – Bydliště v jiném členském státě – Studium v zámořské zemi nebo na zámořském území – Zachování nároku na financování vysokoškolského studia – Podmínka bydliště ,tři ze šesti let‘ – Omezení – Odůvodnění.#Věc C-359/13.","","62013CJ0359","2015-02-26",
"Rozsudek Soudního dvora (druhého senátu) ze dne 26. února 2015.#Andre Lawrence Shepherd v. Bundesrepublik Deutschland.#Žádost o rozhodnutí o předběžné otázce podaná Bayerischer Verwaltungsgerichtshof.#Řízení o předběžné otázce – Prostor svobody, bezpečnosti a práva – Azyl – Směrnice 2004/83/ES – Článek 9 odst. 2 písm. b), c) a e) – Minimální normy, které musí splňovat státní příslušníci třetích zemí nebo osoby bez státní příslušnosti, aby mohli žádat o postavení uprchlíka – Podmínky pro získání postavení uprchlíka – Akty pronásledování – Tresty pro vojáka Spojených států, který odmítl sloužit v Iráku.#Věc C-472/13.","","62013CJ0472","2015-02-26",
"Rozsudek Soudního dvora (prvního senátu) ze dne 26. února 2015.#VDP Dental Laboratory NV v. Staatssecretaris van Financiën et Staatssecretaris van Financiën v.X BV a Nobel Biocare Nederland BV.#Žádost o rozhodnutí o předběžné otázce podaná Hoge Raad der Nederlanden.#Řízení o předběžné otázce – Daň z přidané hodnoty – Odpočty daně – Osvobození od daně – Dodání zubních náhrad.#Spojené věci C-144/13, C-154/13 a C-160/13.","","62013CJ0144","2015-02-26",
